tonal.chords_changes_rate,tonal.chords_histogram.0,tonal.chords_histogram.1,tonal.chords_histogram.10,tonal.chords_histogram.11,tonal.chords_histogram.12,tonal.chords_histogram.13,tonal.chords_histogram.14,tonal.chords_histogram.15,tonal.chords_histogram.16,tonal.chords_histogram.17,tonal.chords_histogram.18,tonal.chords_histogram.19,tonal.chords_histogram.2,tonal.chords_histogram.20,tonal.chords_histogram.21,tonal.chords_histogram.22,tonal.chords_histogram.23,tonal.chords_histogram.3,tonal.chords_histogram.4,tonal.chords_histogram.5,tonal.chords_histogram.6,tonal.chords_histogram.7,tonal.chords_histogram.8,tonal.chords_histogram.9,tonal.chords_key,tonal.chords_number_rate,tonal.chords_scale,tonal.chords_strength.mean,tonal.hpcp.mean.0,tonal.hpcp.mean.1,tonal.hpcp.mean.10,tonal.hpcp.mean.11,tonal.hpcp.mean.12,tonal.hpcp.mean.13,tonal.hpcp.mean.14,tonal.hpcp.mean.15,tonal.hpcp.mean.16,tonal.hpcp.mean.17,tonal.hpcp.mean.18,tonal.hpcp.mean.19,tonal.hpcp.mean.2,tonal.hpcp.mean.20,tonal.hpcp.mean.21,tonal.hpcp.mean.22,tonal.hpcp.mean.23,tonal.hpcp.mean.24,tonal.hpcp.mean.25,tonal.hpcp.mean.26,tonal.hpcp.mean.27,tonal.hpcp.mean.28,tonal.hpcp.mean.29,tonal.hpcp.mean.3,tonal.hpcp.mean.30,tonal.hpcp.mean.31,tonal.hpcp.mean.32,tonal.hpcp.mean.33,tonal.hpcp.mean.34,tonal.hpcp.mean.35,tonal.hpcp.mean.4,tonal.hpcp.mean.5,tonal.hpcp.mean.6,tonal.hpcp.mean.7,tonal.hpcp.mean.8,tonal.hpcp.mean.9,tonal.hpcp_entropy.mean,tonal.key_key,tonal.key_scale,tonal.key_strength,tonal.thpcp.0,tonal.thpcp.1,tonal.thpcp.10,tonal.thpcp.11,tonal.thpcp.12,tonal.thpcp.13,tonal.thpcp.14,tonal.thpcp.15,tonal.thpcp.16,tonal.thpcp.17,tonal.thpcp.18,tonal.thpcp.19,tonal.thpcp.2,tonal.thpcp.20,tonal.thpcp.21,tonal.thpcp.22,tonal.thpcp.23,tonal.thpcp.24,tonal.thpcp.25,tonal.thpcp.26,tonal.thpcp.27,tonal.thpcp.28,tonal.thpcp.29,tonal.thpcp.3,tonal.thpcp.30,tonal.thpcp.31,tonal.thpcp.32,tonal.thpcp.33,tonal.thpcp.34,tonal.thpcp.35,tonal.thpcp.4,tonal.thpcp.5,tonal.thpcp.6,tonal.thpcp.7,tonal.thpcp.8,tonal.thpcp.9,tonal.tuning_diatonic_strength,tonal.tuning_equal_tempered_deviation,tonal.tuning_frequency,tonal.tuning_nontempered_energy_ratio
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.043478262,1,0.617629766,0.003370079,0.003293328,0.169251978,0.005418658,0.000129576,0.000918614,0.018974911,0.0420321,0.025140148,0.002369903,0.005023237,0.01886698,0.004028284,0.411301106,0.768670797,0.381079853,0.014427453,0.006296421,0.000634867,0.0000863,0.000574986,0.030718835,0.303314,0.002934973,0.457514018,0.197485179,0.014404658,0.001875434,0.001917173,0.003374906,0.001385798,0.018368959,0.035889469,0.028718073,0.245458871,0.398691505,1.480975628,4,1,0.615003824,1,0.495764703,0.256917745,0.018739697,0.00243984,0.00249414,0.004390574,0.004384295,0.004284445,0.005240585,0.003818245,0.001802849,0.018769352,0.023897042,0.0466903,0.037360691,0.319328994,0.518676519,0.220187858,0.007049387,0.000168572,0.001195068,0.024685355,0.00819131,0.054681536,0.032706,0.003083118,0.006534966,0.024544943,0.535080969,0.000825929,0.000112274,0.000748026,0.039963577,0.394595444,0.595201492,0.478392929,0.003762648,439.7459106,0.579062045
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.043478262,1,0.611974537,0.003649802,0.003494451,0.206151381,0.030077048,0.000507313,0.000120639,0.015740138,0.035677087,0.020682424,0.000816768,0.001278138,0.014520006,0.004089121,0.395871699,0.735773981,0.366717875,0.019502006,0.008351551,0.003711172,0.001576992,0.000432069,0.023369003,0.255507618,0.002527569,0.373364151,0.152534842,0.012532627,0.001413796,0.001816328,0.003407466,0.000761746,0.019041898,0.037318047,0.036050931,0.274232566,0.433401614,1.420911908,4,1,0.609376073,1,0.49841103,0.207312092,0.017033257,0.001921509,0.002468595,0.004631131,0.004960494,0.004749354,0.005557577,0.003435252,0.001035299,0.026505431,0.025880091,0.050719444,0.04899729,0.372713059,0.58904177,0.280183017,0.040878106,0.000689495,0.000163962,0.021392627,0.011350702,0.048489194,0.028109752,0.00111008,0.001737134,0.01973433,0.538034379,0.005043902,0.002143311,0.00058723,0.031761117,0.347263724,0.507444084,0.442451805,0.021929797,440,0.591555595
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.043478262,1,0.593928039,0.004189678,0.003380967,0.139008284,0.00095296,0.006319551,0.025544524,0.049955897,0.052981786,0.025184071,0.003321359,0.002451468,0.019966325,0.00471051,0.405344456,0.665897369,0.291253328,0.094695576,0.134562582,0.052532803,0.000544607,0.001569956,0.024246929,0.212864339,0.003822868,0.302465767,0.122354984,0.010986919,0.001774149,0.002070314,0.00415368,0.003877176,0.022698713,0.034143545,0.039881412,0.322104633,0.43502599,1.419537783,4,1,0.605856478,1,0.437384725,0.183744505,0.016499417,0.002664298,0.003109058,0.006237717,0.006291777,0.005077309,0.007073928,0.005740927,0.005822482,0.142207459,0.034087405,0.051274486,0.059891228,0.483715117,0.653292835,0.208753318,0.001431091,0.009490278,0.038361054,0.075020418,0.202077061,0.079564489,0.037819747,0.004987794,0.00368145,0.029984087,0.60871911,0.078890242,0.000817855,0.002357654,0.03641241,0.319665372,0.454222798,0.428927839,0.060447581,440.5085754,0.626532078
0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,4,0.043478262,1,0.555686057,0.004718991,0.003852834,0.170558527,0.012420622,0.004515481,0.022786079,0.071321294,0.090910882,0.041676879,0.003543246,0.001558284,0.024154235,0.003556305,0.329936057,0.567225635,0.273567498,0.141124964,0.220252737,0.092234455,0.000433489,0.002932981,0.019592905,0.174755409,0.002273447,0.27279681,0.126183897,0.012071657,0.001233065,0.00159385,0.004110681,0.001730868,0.017259968,0.030298768,0.031015567,0.28967464,0.431837112,1.324631929,9,1,0.645825088,1,0.482290447,0.222458035,0.021281932,0.002173853,0.002809905,0.007246994,0.008319424,0.00679242,0.006269648,0.004008011,0.003051463,0.248798639,0.030428752,0.053415723,0.054679416,0.510686815,0.761314511,0.300689042,0.021897145,0.007960644,0.040171102,0.125737071,0.388298273,0.160272866,0.073474959,0.006246626,0.002747202,0.042583115,0.58166635,0.162606284,0.000764226,0.005170748,0.034541644,0.308088005,0.480931729,0.473508984,0.035591669,440,0.604135215
0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,4,0.043478262,1,0.468893439,0.005006886,0.003550562,0.157935172,0.005501861,0.001320656,0.002120785,0.072628394,0.135407701,0.067765787,0.004185713,0.00259401,0.012571336,0.003161642,0.260324121,0.491668701,0.253088623,0.169230565,0.306584477,0.148924366,0.00086248,0.00342669,0.022903752,0.147674367,0.001870766,0.242911398,0.130765051,0.016536426,0.001235997,0.001558929,0.004114341,0.000859283,0.009446982,0.017914461,0.027292147,0.273123652,0.40809226,1.24825263,9,1,0.726742685,1,0.514754415,0.265961707,0.033633269,0.002513883,0.003170689,0.008368118,0.010183455,0.007221452,0.006430432,0.003804932,0.001747686,0.344196349,0.019214122,0.03643604,0.055509221,0.555503428,0.830014706,0.321222752,0.01119018,0.002686069,0.004313442,0.147718161,0.623559058,0.275404364,0.137828156,0.008513279,0.00527593,0.025568713,0.529470623,0.302895755,0.001754189,0.006969511,0.046583708,0.300353408,0.494055033,0.471796453,0.017999154,439.7459106,0.594339609
0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,4,0.043478262,1,0.399293363,0.0039553,0.002428306,0.127718061,0.015175054,0.010171751,0.008597556,0.116691694,0.195725769,0.093605779,0.009009365,0.001538316,0.017392127,0.000718426,0.248769134,0.401578128,0.18066673,0.229599491,0.392217129,0.178378209,0.01047143,0.007288194,0.014443288,0.150001034,0.000627425,0.215047941,0.097664826,0.044874128,0.026192062,0.001483335,0.00268144,0.001808902,0.01373561,0.017974133,0.02826564,0.277430624,0.375245869,1.343111873,9,1,0.753984809,1,0.449891865,0.243202552,0.111744449,0.06522283,0.003693763,0.006677256,0.00984939,0.006046909,0.001789008,0.001562398,0.004504484,0.571743011,0.034204081,0.044758745,0.070386402,0.690850914,0.934428036,0.318040371,0.037788548,0.025329446,0.021409422,0.290582806,0.976689458,0.487391502,0.233094811,0.0224349,0.003830676,0.043309446,0.619478822,0.444193035,0.026075697,0.018148882,0.035966322,0.373528898,0.535507083,0.480506092,0.065125681,440.5085754,0.640528679
0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,4,0.043478262,1,0.331470519,0.002927705,0.001675066,0.136548713,0.032176983,0.049421519,0.026197812,0.144194961,0.236346141,0.101932056,0.006378367,0.00174496,0.006457811,0.000886516,0.191531911,0.356318265,0.18300359,0.254948586,0.455195814,0.213021979,0.000646905,0.001192173,0.007652331,0.087393805,0.00233693,0.144499496,0.069087081,0.00910784,0.004689722,0.00150109,0.002260854,0.002344207,0.003839778,0.009673581,0.022860426,0.252025872,0.367657214,1.216234922,9,1,0.771074653,1,0.467978776,0.003297681,0.004966772,0.00643175,0.00367988,0.001947548,0.005133901,0.005149886,0.008435441,0.021251474,0.050221082,0.001421159,0.553664744,0.807690263,0.299977958,0.070688225,0.108571999,0.057552841,0.31677568,0.519218624,0.22393012,0.014012359,0.002619033,0.003833428,0.014186885,0.420768172,0.78278017,0.402032673,0.560085535,0.016811075,0.191991672,0.317444682,0.151774421,0.02000862,0.010302647,0.483682632,0.049749903,440,0.616916239
0.043478262,0,0,0,0,0,0,0,0,0,0,0,0,4.347826004,0,0,95.6521759,0,0,0,0,0,0,0,0,2,0.086956523,1,0.323457122,0.00237811,0.001258351,0.120900638,0.006625944,0.004669808,0.011105775,0.200456262,0.311364204,0.127226815,0.007432986,0.000938742,0.006234522,0.014321858,0.168507323,0.283470154,0.129246444,0.27372399,0.479273558,0.214834228,0.00186311,0.002507494,0.008143109,0.069551311,0.04401717,0.092994183,0.037548386,0.008740605,0.004634809,0.005391084,0.003880745,0.037680615,0.068432949,0.094546765,0.055946302,0.271902502,0.366612226,1.299387336,9,1,0.739488721,1,0.448249698,0.011248448,0.008097139,0.004961905,0.002625538,0.029882429,0.091841429,0.07862027,0.142784745,0.197270975,0.116731457,0.003887362,0.567322135,0.764933109,0.252258092,0.013824972,0.009743513,0.023172101,0.418250203,0.64965862,0.2654576,0.015508859,0.005231864,0.001958678,0.013008274,0.351589024,0.591457963,0.269671559,0.571122646,0.016990526,0.145118192,0.194031537,0.078344375,0.018237194,0.009670488,0.48027274,0.051563885,440.5085754,0.63287127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,2,0.043478262,1,0.335245878,0.003190802,0.001894971,0.162017435,0.028392699,0.002772815,0.01601493,0.285046488,0.410574138,0.142900005,0.001885099,0.001055301,0.006889433,0.001039423,0.121097811,0.196348712,0.09068875,0.279032767,0.49119094,0.224544436,0.004516347,0.00317021,0.008193153,0.078189433,0.00144617,0.108293056,0.037932966,0.001883403,0.00141497,0.001285632,0.002286615,0.005325315,0.089854665,0.148083284,0.084134921,0.269155324,0.383728206,1.415886879,9,1,0.691553295,1,0.45714286,0.002617378,0.004655246,0.006496053,0.003857912,0.002116129,0.002944211,0.010841639,0.182932258,0.301478058,0.171287611,0.009194687,0.547964752,0.781220019,0.329846144,0.057803791,0.005645086,0.032604285,0.58031708,0.835874796,0.290925562,0.003837812,0.006454129,0.002148455,0.014025977,0.246539176,0.3997401,0.184630334,0.568073928,0.016680179,0.159183383,0.220470384,0.07722652,0.00383436,0.002880692,0.458648831,0.058885098,440.5085754,0.636328995
0.043478262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.695652008,91.30434418,0,0,0,0,0,0,0,6,0.086956523,0,0.398768425,0.009527025,0.0118491,0.108548082,0.002140738,0.001296651,0.013211598,0.301126331,0.495263875,0.216023088,0.009593444,0.001232002,0.006139018,0.005375516,0.080475807,0.127563387,0.062747769,0.29617539,0.512335896,0.227485597,0.008762065,0.012832751,0.012399894,0.076379515,0.000376355,0.098503053,0.030661568,0.001695524,0.001451299,0.001191561,0.003289749,0.006951664,0.124999657,0.200655192,0.097820953,0.225891232,0.317504287,1.383850217,9,1,0.585807562,1,0.444016516,0.002325742,0.006421078,0.018595271,0.023127601,0.01049217,0.000734586,0.013568566,0.243979886,0.391647726,0.19093129,0.017102189,0.440904558,0.619718969,0.211868972,0.004178388,0.00253086,0.025786985,0.587751746,0.966678083,0.421643466,0.018724911,0.025047535,0.002404676,0.011982408,0.157076254,0.24898389,0.122473888,0.578088284,0.024202665,0.149080932,0.19226265,0.059846614,0.003309398,0.00283271,0.406675488,0.052154772,440.5085754,0.625936031
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,2,0.043478262,1,0.415125817,0.003459923,0.003463962,0.083896279,0.002009258,0.00138648,0.014987009,0.359749585,0.581219554,0.239212558,0.00385292,0.001097881,0.007473208,0.006933181,0.050082512,0.071957067,0.043434698,0.294232339,0.504435897,0.225539848,0.002466185,0.004020317,0.00907241,0.071391873,0.006190041,0.108314574,0.050782509,0.007634764,0.001558687,0.001053793,0.002069259,0.009325301,0.157623187,0.258440584,0.12016616,0.157834917,0.229294345,1.366051316,9,1,0.45859006,1,0.411570042,0.388045877,0.004243121,0.006917037,0.015609264,0.122831158,0.186357409,0.087372333,0.013135766,0.002681752,0.001813072,0.006629027,0.003560202,0.005952868,0.005959817,0.011928678,0.01065009,0.016044369,0.271193892,0.444652259,0.206748307,0.271558166,0.001888926,0.39450556,0.144345239,0.003456969,0.002385467,0.025785452,0.618956447,0.012857805,0.086167976,0.123803586,0.074730277,0.506232679,0.867892146,0.330277652,0.024913443,440.5085754,0.612462997
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,2,0.043478262,1,0.424636662,0.004229292,0.003038651,0.04383887,0.002141323,0.001543372,0.015911374,0.367169052,0.57935524,0.229833394,0.004261901,0.004020805,0.007074411,0.001119254,0.029132232,0.043005012,0.028138796,0.290933281,0.510489821,0.230174482,0.003065314,0.003912744,0.021234924,0.160600498,0.00054381,0.215820372,0.07890486,0.005388303,0.001615726,0.00081119,0.002197748,0.008135571,0.149449721,0.237722352,0.109374315,0.111850254,0.141048074,1.414835572,9,1,0.410393983,1,0.396705478,0.397294223,0.005290906,0.006753618,0.036652684,0.277205557,0.372518212,0.136194259,0.009300517,0.002788835,0.001400159,0.007356282,0.003793437,0.007299997,0.005244884,0.001931895,0.000938647,0.014042458,0.25795868,0.410322249,0.188786268,0.193059877,0.006940138,0.243456975,0.075668372,0.003696045,0.002663947,0.027463933,0.633754611,0.012210834,0.050283886,0.074229091,0.048569158,0.502167344,0.881134391,0.318392038,0.018800274,440.5085754,0.611800492
0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.043478262,1,0.457134575,0.003527921,0.002160528,0.020896187,0.002843156,0.001100761,0.017211482,0.376459002,0.587947905,0.232302621,0.011458,0.008625514,0.004213092,0.000504105,0.009295156,0.011142798,0.010404514,0.289824307,0.518707454,0.235244468,0.0026972,0.005544839,0.047277585,0.226449713,0.000362604,0.273133844,0.093162648,0.003777064,0.001731887,0.000753272,0.00188558,0.012461212,0.163715705,0.250608206,0.102306604,0.022126343,0.037452716,1.385448217,11,1,0.435074151,1,0.395107478,0.400111079,0.004587482,0.009430835,0.080411181,0.385152698,0.464554489,0.158453912,0.006424148,0.002945647,0.001281189,0.019488122,0.003207052,0.006000398,0.003674693,0.000857397,0.000616728,0.021194415,0.278452754,0.426242203,0.174006239,0.037633169,0.014670542,0.063700743,0.035540882,0.004835729,0.001872208,0.029273821,0.640293121,0.007165758,0.015809489,0.018952016,0.017696319,0.492942154,0.882233679,0.293752819,0.018339841,440.5085754,0.615710676
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.043478262,1,0.432941616,0.003573981,0.002336467,0.008712518,0.025703078,0.041194625,0.024417227,0.333305866,0.605582714,0.283642679,0.005742671,0.001567242,0.003789099,0.000477489,0.011111346,0.011930925,0.005799393,0.211638972,0.457352132,0.251355678,0.005633208,0.024562437,0.068549864,0.25538066,0.000329979,0.336727321,0.132548138,0.007523989,0.002644808,0.000834445,0.00188536,0.00508023,0.149897248,0.273276836,0.133340925,0.009844323,0.011121098,1.457996011,11,1,0.519475043,1,0.468379736,0.415064156,0.009302129,0.040560003,0.113196537,0.42171061,0.556038499,0.218877017,0.012424379,0.004367377,0.001377921,0.009482884,0.003113298,0.005901723,0.003858212,0.000788478,0.000544895,0.008388993,0.247525632,0.451262623,0.220186144,0.016255951,0.002587991,0.018364292,0.014386999,0.042443547,0.068024769,0.040320218,0.550388694,0.006256946,0.018348189,0.019701561,0.00957655,0.349479884,0.755226552,0.309265077,0.006904977,439.7459106,0.601041555
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.043478262,1,0.443499148,0.00324701,0.00220052,0.003286685,0.000582242,0.001337434,0.013969561,0.362981558,0.604261875,0.25660041,0.002494974,0.001066006,0.003176106,0.000507691,0.006635677,0.007052609,0.005223895,0.203498825,0.407034039,0.207169414,0.003696853,0.012447312,0.073038921,0.34501031,0.000348258,0.425141126,0.147432014,0.004993976,0.001544527,0.001200141,0.001921457,0.007021835,0.171010986,0.293398142,0.130407974,0.005179783,0.00706222,1.445068479,11,1,0.592359364,1,0.424650997,0.342847079,0.006117965,0.020599201,0.120872959,0.570961595,0.703570962,0.243986949,0.008264588,0.002556055,0.001986128,0.004128961,0.003179842,0.005373514,0.003641666,0.000840184,0.000576336,0.011620516,0.283008069,0.48554799,0.215813667,0.008572083,0.001764145,0.01168735,0.005439172,0.000963559,0.002213335,0.02311839,0.600702405,0.005256176,0.010981459,0.011671444,0.008645085,0.336772561,0.673605382,0.31591332,0.019387422,440,0.602767706
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.043478262,1,0.419525027,0.008843661,0.001909398,0.002405465,0.001839089,0.005114928,0.013844987,0.348047554,0.579279542,0.243813828,0.00252105,0.000814216,0.002217058,0.000536472,0.004777265,0.004760464,0.003397439,0.174690023,0.346614599,0.174506813,0.002935942,0.003887494,0.040538292,0.356981248,0.000453542,0.485937089,0.175611749,0.009123057,0.010194413,0.044345442,0.042547818,0.009059617,0.191958949,0.314661771,0.135267556,0.006729699,0.005225081,1.390157461,11,1,0.627712607,1,0.420891494,0.301248014,0.005068265,0.006710913,0.069980532,0.616250396,0.838864565,0.303155452,0.015748972,0.017598435,0.076552749,0.004352044,0.073449545,0.015266656,0.00329616,0.000926102,0.000782942,0.015639456,0.331375331,0.543195009,0.233509988,0.011617361,0.001405566,0.009019965,0.004152511,0.003174786,0.00882981,0.023900356,0.60082835,0.003827268,0.008246908,0.008217904,0.005864939,0.301564276,0.598354638,0.289705485,0.031799916,440.2542419,0.601087809
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.043478262,1,0.504668593,0.005085142,0.004004314,0.00095394,0.002095561,0.00357361,0.00307945,0.271243572,0.612406552,0.385592043,0.064084165,0.02978038,0.013643756,0.000977975,0.007942737,0.004314717,0.00361574,0.114294372,0.298002928,0.193738982,0.009076735,0.003829251,0.017201187,0.334233195,0.000426043,0.615752399,0.314569205,0.0201647,0.002923251,0.003326471,0.004206561,0.001972476,0.155770123,0.35811159,0.212138593,0.008492528,0.001108098,1.519836426,11,1,0.668053091,1,0.510869622,0.003203359,0.252975255,0.581583738,0.344519317,0.013792114,0.001799583,0.001549227,0.003403253,0.005803647,0.005001117,0.032748066,0.440507531,0.994566262,0.626212835,0.104074568,0.048364215,0.022157861,0.012899239,0.007007228,0.005872068,0.185617417,0.004747446,0.483965516,0.31463781,0.014740884,0.006218817,0.027935233,0.542804539,0.005402287,0.006831578,0.00825842,0.006503123,0.00158826,0.000691906,0.349827886,0.038583193,438.4777222,0.605461955
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.043478262,1,0.483145595,0.004652987,0.002898991,0.034478594,0.006338504,0.004350884,0.005866928,0.275787383,0.520864844,0.253593326,0.006681314,0.020347673,0.037244849,0.000745904,0.052768547,0.041988213,0.011779084,0.101024181,0.212361008,0.115384176,0.003617366,0.004970934,0.038251884,0.435278922,0.000534152,0.683715641,0.290459812,0.007933192,0.002784097,0.002229023,0.002971312,0.008257675,0.206942171,0.365113646,0.17139104,0.038719919,0.065079473,1.458741188,11,1,0.705296695,1,0.42482546,0.012077645,0.302672863,0.534013867,0.250675917,0.05663161,0.095184997,0.050428264,0.009270673,0.006363587,0.008580948,0.011603057,0.403365612,0.761815012,0.370904684,0.009772066,0.029760433,0.054474179,0.077179082,0.061411805,0.017228045,0.147757605,0.00407201,0.310598433,0.168760478,0.005290746,0.00727047,0.055947065,0.63663739,0.003260162,0.004345831,0.006805442,0.004240053,0.001090957,0.000781249,0.426712751,0.00561076,439.7459106,0.588815331
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.043478262,1,0.46409893,0.004995357,0.003057321,0.048876289,0.007662384,0.011013424,0.017643796,0.259050041,0.463129997,0.234622866,0.033712074,0.032233745,0.029110728,0.001009095,0.048370849,0.054151703,0.020498749,0.108599402,0.199821562,0.096280366,0.00216698,0.002531467,0.055851839,0.531886339,0.008551137,0.752488494,0.278066278,0.005059881,0.008082459,0.008556517,0.005034454,0.03937342,0.176574394,0.247029498,0.114089362,0.095895819,0.128750801,1.554594636,11,1,0.698091924,1,0.369528949,0.052324284,0.23465395,0.328283429,0.151616082,0.127438247,0.17110002,0.064952873,0.010182725,0.014636003,0.023447264,0.006724197,0.344257802,0.615464568,0.31179595,0.044800784,0.042836197,0.038685944,0.064281181,0.071963497,0.027241278,0.144320354,0.010740973,0.265547663,0.127949283,0.002879751,0.003364127,0.074222848,0.706836522,0.011370961,0.006690406,0.00663845,0.004062947,0.001341011,0.011363811,0.472881079,0.05940982,440.5085754,0.613263965
0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,11,0.043478262,1,0.453835905,0.004217618,0.002677537,0.092599533,0.009710607,0.003769929,0.015797041,0.254947931,0.401693732,0.164977431,0.009951008,0.024382811,0.031208502,0.001114342,0.070197225,0.08426705,0.034462277,0.10388992,0.186362892,0.089701571,0.001837471,0.001905822,0.052747168,0.557014048,0.000751477,0.830159664,0.329242408,0.005511965,0.002257908,0.001623815,0.002801296,0.006910459,0.138302237,0.254729033,0.13427116,0.10048914,0.17559731,1.597936749,4,1,0.727688789,1,0.396601319,0.008324252,0.166597158,0.30684343,0.161741361,0.121047966,0.211522341,0.111544244,0.011697276,0.004541209,0.019028919,0.006639644,0.307107091,0.483875275,0.198729753,0.01198686,0.02937123,0.037593372,0.084558703,0.101507038,0.041512828,0.125144511,0.002719848,0.224490419,0.108053394,0.002213395,0.00229573,0.063538581,0.670972168,0.001956027,0.003374406,0.00508049,0.003225328,0.001342323,0.000905219,0.52265203,0.046226662,440.5085754,0.614272237
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.043478262,1,0.457452029,0.004196027,0.003070228,0.088686049,0.023633838,0.018510764,0.007427265,0.196163371,0.343426466,0.156068981,0.007010856,0.020329064,0.034659665,0.001478194,0.13684009,0.185335174,0.103585131,0.138888896,0.171827644,0.070642732,0.00098654,0.001386344,0.051955566,0.574540854,0.003222873,0.865108848,0.346748978,0.006045126,0.002160185,0.001661311,0.002641696,0.013259917,0.137732387,0.217054933,0.099389605,0.133115411,0.204954818,1.665947795,4,1,0.756928444,1,0.400815427,0.015327455,0.159208164,0.250898987,0.11488682,0.153871283,0.236912176,0.102514327,0.027318917,0.021397036,0.008585353,0.006987705,0.226749927,0.396974862,0.180403873,0.008104016,0.02349885,0.040063936,0.158176735,0.214233354,0.11973653,0.160544991,0.002497009,0.198619679,0.081657626,0.001140366,0.001602508,0.060056679,0.664125502,0.001920349,0.0030536,0.004850288,0.00354895,0.00170868,0.003725396,0.537900925,0.061871264,440.5085754,0.621723115
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.043478262,1,0.5369398,0.004594851,0.00215008,0.105070211,0.009019045,0.008127389,0.007548145,0.151627243,0.259875387,0.11462339,0.004585851,0.019974673,0.044861186,0.000478984,0.206737325,0.262872726,0.105075039,0.140979961,0.190604329,0.071092717,0.000863454,0.001333973,0.05201352,0.586812854,0.000339597,0.870701611,0.337331265,0.00334512,0.002401401,0.00202442,0.003602423,0.007356003,0.130763352,0.226494938,0.133572474,0.192976847,0.263546914,1.639704943,4,1,0.791448057,1,0.387424648,0.008448362,0.150181592,0.260129243,0.153407857,0.221633732,0.302683383,0.120673038,0.010358365,0.009334298,0.008669037,0.003841867,0.174143746,0.298466653,0.13164486,0.005266846,0.022940895,0.05152303,0.237437621,0.301909089,0.120678589,0.161915362,0.002758007,0.218908891,0.081649922,0.000991676,0.001532067,0.059737481,0.67395401,0.002325045,0.004137379,0.005277182,0.002469365,0.000550113,0.000390027,0.555119872,0.077061884,440.5085754,0.624844372
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.045454547,1,0.581663191,0.037916195,0.005077028,0.110825397,0.00666979,0.00357088,0.009946086,0.152087852,0.250065356,0.109328628,0.004853606,0.020343864,0.047755729,0.001225887,0.221383527,0.285564899,0.126987472,0.126116976,0.162199721,0.069472075,0.00309583,0.023058636,0.09289939,0.579686701,0.001946621,0.842025697,0.3387281,0.005243696,0.002819315,0.016270572,0.048769154,0.021134101,0.149168894,0.240936369,0.123132065,0.178111985,0.272755831,1.723949313,4,1,0.798004746,1,0.402277619,0.025099115,0.177154794,0.286138982,0.146233141,0.211527973,0.323928148,0.131617591,0.007921124,0.004240821,0.011812094,0.006227477,0.180621386,0.296980679,0.129840016,0.005764201,0.024160622,0.056715287,0.262917787,0.339140356,0.150811866,0.149778068,0.003348253,0.192630365,0.082505882,0.003676645,0.027384717,0.110328451,0.688443005,0.019323131,0.057918843,0.045029737,0.00602954,0.001455878,0.002311831,0.566947758,0.091165945,440.5085754,0.637068152
